1993-02-08,74.750076,79.249924,70.375038,75.125122,89295500,1.626132
1993-01-07,88.249924,88.49984,72,74,106730900,1.601778
1993-01-06,93,98,86.750076,88,57846900,1.904818
1993-03-05,85.50016,95.50016,84.49984,92.624962,66979200,2.004928
1993-01-04,92.49984,94.750076,79.750076,85.50016,64069400,1.850707
1993-01-03,83.750076,94.249924,81.249924,92.49984,59896400,2.002219
1993-01-02,86.249924,90.249924,76.750076,83.375038,83061800,1.804707
1993-04-01,85,94,84.49984,86.49984,72537700,1.872346
1992-01-12,92.750076,94,85.249924,85.375038,52917200,1.847998
1992-02-11,89,95,87.249924,93.125122,63120600,2.015754
1992-01-10,80,90.249924,75.750076,88.750076,53259900,1.921053
1992-01-09,74,82,73.249924,80.49984,50607800,1.742472
1992-03-08,72.750076,75,68,74.49984,43570200,1.612598
1992-01-07,70.249924,74.750076,65.50016,72.750076,58204900,1.574723
1992-01-06,120.500168,124.5,65.750076,70,75038100,1.515196
1992-01-05,110.499832,122.250244,109.249924,120.999832,57956800,1.74608
1992-01-04,117.250076,129.250076,107.000168,110.250244,106419800,1.590959
1992-02-03,123.749756,130.249924,116.749924,118.5,58679800,1.710007
1992-03-02,118.249924,129,113.000168,123.500168,76436200,1.782161
1992-02-01,110.749924,133.249924,109.5,120.250076,69039400,1.735261
1991-02-12,96.250076,111.999832,96,111.250076,40441200,1.605387
1991-01-11,93.50016,101.749924,90.749756,97.249924,45387300,1.403359
1991-01-10,89.00016,95.250244,86.250244,93.875038,47956400,1.354658
1991-03-09,84.99984,90,80.00016,89.00016,43088100,1.284311
1991-01-08,73.750084,86.749916,71.749916,85.249916,59235300,1.230193
1991-01-07,68.749916,74.00016,60.50016,73.5,77222400,1.060637
1991-03-06,109.499763,114.75,65.49984,68.124962,67844600,0.983073
1991-01-05,98.50032,112.5,96.624725,109.75032,70202000,1.05583
1991-01-04,105.999832,117.49968,95.999763,99,95496000,0.952409
1991-01-03,103.00032,112.99968,93.000237,106.125122,98149700,1.020954
1991-01-02,99,109.000084,97.24968,103.749832,96660300,0.998104
1991-02-01,75.000237,99.49968,73.000084,98.125198,105961100,0.943993
1990-03-12,73.249916,76.749832,70.500244,75.250084,49183600,0.723928
1990-01-11,63,74.25,62.75016,72.249832,63108800,0.695064
1990-01-10,64.75032,68.500084,53.50032,63.75024,98229500,0.613296
1990-04-09,60.99984,63.49968,54.49968,63,72041600,0.606078
1990-01-08,66.250084,67.25016,50.749916,61.50024,88022900,0.59165
1990-02-07,76.00032,80.750168,65.74968,66.499916,75773800,0.639749
1990-01-06,73.249916,77.749916,70.999916,76.00032,57184100,0.731145
1990-01-05,58.74984,78.75,56.74968,73.000084,77462100,0.702282
1990-02-04,109.749596,121.99968,55.625042,58.00032,62612800,0.55798
1990-01-03,98.50032,117,98.50032,110.750404,79749600,0.532726
1990-01-02,92.499832,100.500481,92.249283,98.749443,77297000,0.474999
1990-02-01,87.249596,96.000481,83.999519,92.499832,113358400,0.444938
1989-01-12,87.124321,88.250404,74.999519,87.000481,76913900,0.418485
1989-01-11,81.750237,89.249763,76.00032,87.000481,92717200,0.418485
1989-02-10,68.250244,85.99968,67.99968,81.750237,121160800,0.393231
1989-01-09,58.99968,69.50016,57.74976,68.499359,67441400,0.329492
1989-01-08,54.75024,60.50016,54,58.750561,60648200,0.282599
1989-03-07,53.124481,56.999519,51.50016,54.75024,62716900,0.263357
1989-01-06,60.249599,60.750721,51.249599,53.000641,51809400,0.254941
1989-01-05,55.375202,60.99984,51.000481,60.50016,60905700,0.291015
1989-03-04,49.99968,56.49984,47.49984,55.874882,60229200,0.268766
1989-01-03,60.000481,62.24976,45.75024,49.874401,140382800,0.239903
1989-01-02,59.499359,64.749596,58.5,59.499359,97135600,0.286201
1989-03-01,53.50032,60.249599,50.25024,59.624641,71435800,0.286803
1988-01-12,47.49984,54.250561,47.00016,53.24976,52107700,0.256139
1988-01-11,49.00032,50.499359,45.250561,47.249279,75909700,0.227276
1988-03-10,51.249599,54,47.750401,49.00032,74922300,0.235699
1988-01-09,49.5,55.249916,47.999519,52.250401,59705600,0.251332
1988-01-08,59.749916,60.000481,47.750401,49.99968,84106900,0.240506
1988-01-07,67.00032,70.499519,56.750401,59.499359,73024100,0.286201
1988-01-06,58.249439,67.5,57.74976,67.00032,55914900,0.322281
1988-02-05,54.49968,59.25024,53.50032,58.00032,51287700,0.27899
1988-04-04,56.00016,58.750561,52.750084,54.49968,60992800,0.262151
1988-01-03,59.749916,65.49984,54.250561,56.49984,94083300,0.271772
1988-01-02,56.750401,60.750721,49.750561,59.375519,72160400,0.285605
1988-04-01,54.75024,61.750084,52.499519,55.749599,101674000,0.268164
1987-01-12,44.50032,56.00016,40.00032,54.250561,83714900,0.260953
1987-02-11,49.249439,51.99984,40.5,44.749439,85716600,0.215251
1987-01-10,66.250084,79.250404,37.249916,49.750561,169804500,0.239307
1987-01-09,117.999359,120.000961,53.000641,66.250084,78122900,0.318673
1987-03-08,94.00032,121.250877,91.249916,118.751038,100916500,0.285605
1987-01-07,101.750404,105.750717,88.499519,94.00032,90916300,0.226078
1987-01-06,115.248962,115.248962,96.249596,102.000961,80349300,0.24532
1987-01-05,103.99968,128.249283,102.749763,115.248962,113621700,0.277182
1987-01-04,96.750717,108.999359,90.501122,103.99968,105077400,0.250127
1987-02-03,76.749123,99,73.500481,96.750717,86757300,0.232693
1987-02-02,73.126083,79.499519,66.499199,76.749123,98517200,0.184587
1987-02-01,48.248642,77.500801,47.49984,73.126083,98369800,0.175874
1986-01-12,49.749119,49.99968,45.250561,48.248642,33858300,0.116041
1986-03-11,39.000957,51.249599,39.000957,49.749119,57646900,0.11965
1986-01-10,28.24992,40.250881,27.50112,38.750401,70845400,0.093198
1986-02-09,28.500479,31.50144,26.2512,28.24992,13824000,0.067943
1986-01-08,28.500479,30.74976,27.250559,28.500479,13889800,0.068546
1986-01-07,30.74976,31.50144,26.000639,28.500479,21656200,0.068546
1986-02-06,35.000641,35.000641,29.49984,30.74976,16959000,0.073955
1986-01-05,32.25024,35.498878,31.00032,35.000641,17167500,0.084179
1986-01-04,27.50112,35.124481,26.749441,32.25024,26274700,0.077564
1986-13-03,25.499521,29.750399,25.499521,27.50112,155827200,0.066142
